record_id,category,cluster_id,Capacity,Product Type,Length,Page Yield,Retail UPC,Manufacturer Stock Number,Sheet Perforation,Material,Width,Height,Depth,Pack Quantity,Brand,Closure,Paper Weight,Color(s),Mounting,Binding,source,title,description
13534775,Office Products,4577161,n/a,n/a,n/a,n/a,012502622291,DR620,n/a,n/a,n/a,n/a,n/a,n/a,Brother,n/a,n/a,n/a,n/a,n/a,www.ontimesupplies.com,"""DR620 Drum Unit"" Unit by Brother BRTDR620 - OnTimeSupplies.com""","""Count on OEM performance from this superior drum. Ensures accurate print imaging. Regular replacement of crucial parts extends the useful life of your printer. 

This product fits the following machines:

Brother DCP Series DCP-8070 D
Brother DCP Series DCP-8080 DN
Brother DCP Series DCP-8085 DN
Brother HL Series HL-5340 D
Brother HL Series HL-5340 DL
+ more

Brother HL Series HL-5350 DN
Brother HL Series HL-5350 DNLT
Brother HL Series HL-5370 DW
Brother HL Series HL-5370 DWT
Brother HL Series HL-5380 DN
Brother MFC Series MFC-8370
Brother MFC Series MFC-8370 DN
Brother MFC Series MFC-8380 DN
Brother MFC Series MFC-8480 DN
Brother MFC Series MFC-8680 DN
Brother MFC Series MFC-8690 DW
Brother MFC Series MFC-8880 DN
Brother MFC Series MFC-8890 DW

"" "
4934275,Office Products,4634126,n/a,Office Tape,1000,n/a,051131980488,MMM810K24,n/a,n/a,3/4,n/a,n/a,24,3M Scotch,n/a,n/a,Clear,n/a,n/a,www.restockit.com,"""3M Scotch Magic Tape Value Pack"" 1"" Core "" 3M Pack Clear 24/Pack - MMM810K24 ReStockIt "" 3/4"" x 1000""","""Scotch Magic 810 Office Tape is the original matte finish, invisible tape. Will not dry out or yellow. Pulls off the roll smoothly and cuts easily. Invisible when applied and won't show on copies. Resists splitting and tearing. Easy to handle and apply. Can be repositioned initially, yet secures permanently. Can be written on with pen, pencil or marker. Great for mending, splicing and many other permanent applications. Photo-safe and made in USA. CLICK HERE FOR A GREAT REBATE OFFER ON THIS PRODUCTCOLOR: ClearUPC: 051131980488
""@en "
2203787,Office Products,4634126,n/a,n/a,1000,n/a,051131980488,MMM810K24,n/a,n/a,3/4,n/a,n/a,24,Scotch,n/a,n/a,Clear,n/a,n/a,www.ontimesupplies.com,"""Magic Tape Value Pack, 3/4"" x 1000"", 1"" Core, Clear, 24/Pack"" Pack by Scotch® MMM810K24 - OnTimeSupplies.com""","""Scotch® Magic™ Tape works as hard as you do to fix all the little imperfections at home, school and the office. The Scotch® Brand's famous matte-finish invisible tape uses unique 3M adhesive technology to bond tightly with paper and disappear without a trace. Write on it with pencil, pen or marker—every word is loud and clear. Scotch® Magic™ Tape: Always ready for big ideas and everyday mends. 
"" "
9440372,Office Products,4725953,n/a,n/a,n/a,n/a,888793807224,HEWK6B83A,n/a,Paper,n/a,n/a,n/a,25,HP,n/a,11mil,White,stickable,n/a,www.ontimesupplies.com,"""Social Media Snapshot Removable Sticky Photo Paper, 4x5, 11mil, White, 25 Sheets"" Paper by HP HEWK6B83A - OnTimeSupplies.com""","""Print, display, and relive life's moments. Decorate your space with your favorite social media photos. Print from your smartphone or tablet with HP’s application and stickable 4 x 5-inch paper for snapshots you can stick and remove easily. 
"" "
14107107,Office Products,4725953,n/a,n/a,n/a,n/a,888793807224,n/a,n/a,Paper,n/a,n/a,n/a,25,HP,n/a,11 mil,White,n/a,n/a,www.restockit.com,"""HP Social Media Snapshot Removable Sticky Photo Paper"" 11mil 4x5 "" HP Paper 25 Sheets - HEWK6B83A ReStockIt "" White","""Print, display, and relive life's moments. Decorate your space with your favorite social media photos. Print from your smartphone or tablet with HP's application and stickable 4 x 5-inch paper for snapshots you can stick and remove easily. Size: 4 x 5; Paper Color(s): White; Paper Weight: 11 mil; Sheets Per Unit: 25. UPC: 888793807224
""@en "
16944960,Office Products,4893852,20 sheets per pocket and 40 sheets per divider,n/a,n/a,n/a,71912667001,n/a,n/a,poly,n/a,n/a,n/a,5,Cardinal,n/a,n/a,Clear,n/a,n/a,www.ontimesupplies.com,"""Poly Ring Binder Pockets, 11 x 8 1/2, Clear, 5/Pack"" Pockets by Cardinal® CRD84010 - OnTimeSupplies.com""","""Extra-tough poly pockets outperform paper pockets—no fraying or tearing. Translucent divider pages will not damage photos or transfer ink or toner. Pocket on front and back of each. Holds 20 sheets per pocket and 40 sheets per divider. 
"" "
10690790,Office Products,4893852,n/a,Binder Pockets,11.4,n/a,71912667001,n/a,n/a,n/a,9.6,0.5,n/a,5,n/a,n/a,0.36 lbs,Clear,n/a,n/a,www.officesuppliesauthority.com,"""Ring Binder Divider Pockets with Index Tabs, 8-1/2 X 11 (5/Pack) Set of 2"" ""Binders & Binding Systems - Page 401 | Office Supplies Authority""","""CRD84010 Features: -Quantity: 5 per pack. -Color(s): Clear. Item: -Binder Pockets. Dimensions: Overall Height - Top to Bottom: -0.5"". Overall Width - Side to Side: -9.6"". Overall Depth - Front to Back: -11.4"". Overall Product Weight: -0.36 lbs."" "
6367228,Office Products,4893852,25 sheets,n/a,n/a,n/a,71912667001,n/a,n/a,Poly,n/a,n/a,n/a,5,Cardinal,n/a,n/a,Clear,n/a,n/a,www.restockit.com,"""Cardinal Sheet Dividers"" "" Cardinal Dividers Clear - CRD84010 ReStockIt ""","""Ring Binder Poly Pockets with Index TabsFor letter size materials. Double-sided dividers with one pocket on each side. Three-hole punched. Transfer-safe for all documents. Each pocket holds up to 25 sheets.Inserts included. Five dividers per pack.ClearCOLOR: ClearALTERNATE ITEM #: 618229, 443767, 23107460, 84010, B0039285E4UPC: 083086840104
""@en "
14147581,Office Products,4920621,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,plastic,n/a,n/a,n/a,n/a,Fellowes,n/a,n/a,"Black, Silver",n/a,n/a,www.restockit.com,"""Fellowes Side Load Desk Tray"" Letter/A4 Documents Black/Silver - FEL8031701 ReStockIt "" "" Fellowes Tray Stackable","""Office Suites Side Load Desk TrayStylish, contemporary pieces enhance your workspace. Tough, impact-resistant plastic construction. Nonskid rubber feet protect worksurfaces.For letter or A4 size documents. Stackable design lets you add additional letter trays, or combine with Telephone Stand (FEL8031901) or File Sorter (FEL8031801), both sold separately, to build your own paper management system. 14-13/16w x 10-5/16d x 2-1/2h.Black/SilverCOLOR: Black, SilverALTERNATE ITEM #: 513264, 565300, 8031701, B0002LD0HWUPC: 043859471188
""@en "
11042820,Office Products,4920621,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,Plastic,14 13/16,2 1/2,10 15/16,n/a,Fellowes,n/a,n/a,Black/Silver,n/a,n/a,www.ontimesupplies.com,"""Office Suites Side Load Letter Tray, Plastic, Black/Silver"" Tray by Fellowes® FEL8031701 - OnTimeSupplies.com""","""Stackable design lets you add additional letter trays, or combine with telephone stand, file sorter or laptop riser (sold separately) to build your own paper management system. 14 13/16""w x 10 15/16""d x 2 1/2""h. 
"" "
3192513,Office Products,5115573,n/a,Correction Tape,236,n/a,71912667001,BICWOELP11,n/a,film-based,1/5,n/a,n/a,n/a,BIC,Non-Refillable,n/a,Blue,n/a,n/a,www.ontimesupplies.com,"""Wite-Out Exact Liner Correction Tape, Non-Refillable, Blue, 1/5"" x 236"""" Tape by BIC® BICWOELP11 - OnTimeSupplies.com""","""Naturally shaped to fit your hand, it makes fast, easy, precise corrections. Tape is tear-resistant and film-based. It applies dry so you can write over it instantly! The grip zone provides comfort and control for easy and convenient correcting. 
"" "
15034366,Office Products,5115573,"1/5"" x 236""",Correction Tape,n/a,n/a,71912667001,n/a,n/a,Film,n/a,n/a,n/a,1,Bic,n/a,n/a,White,n/a,n/a,www.restockit.com,"""Bic Exact Liner Correction Film"" 1/5"" x 236"" Pen Style - BICWOELP11 ReStockIt "" "" Bic Film White","""Wite-Out® Brand Exact Liner® Correction Tape Correct mistakes instantly; no drying time No drips, no odor, no photocopy shadows White film covers completely, no bleed-through, won't smearProvides precise coverage. Pen-style dispenser has grip zone and a wide clip.1/5"" x 236""WhiteALTERNATE ITEM #: 523193, 485150, 483049, B000HHE49YUPC: 070330507432INNER PACKAGING: 1 each.
""@en "
1905371,Office Products,5928579,120 cards,n/a,n/a,n/a,050362812704,n/a,n/a,Leather,n/a,n/a,n/a,n/a,Samsill,n/a,n/a,Black,n/a,n/a,www.restockit.com,"""Samsill Leather Refillable 120 Cap. Business Card Binder"" "" Samsill Binder 7 3/4x5 3/4 Black - SAM81270 ReStockIt ""","""Regal™ Leather Business Card BinderHolds 120 cards, with A-Z index. Use with SAM-81079 refill for additional capacity. 7-3/4 x 5-3/4.BlackCOLOR: BlackALTERNATE ITEM #: 784691, B0006HVA38UPC: 050362812704
""@en "
4605098,Office Products,5928579,120 Cap,n/a,n/a,n/a,050362812704,SAM81270,n/a,Leather,n/a,n/a,n/a,n/a,Samsill,n/a,n/a,Black,n/a,Binder,www.ontimesupplies.com,"""Regal Leather Business Card Binder, 120 Cap, 2 x 3 1/2 Cards, Black"" Binder by Samsill® SAM81270 - OnTimeSupplies.com""","""Compact business card binder is big on storage and rich looks. Binder style makes it easy to add and move pages. A-Z index simplifies organization. Use with refill pages (sold separately) for additional capacity. 
"" "
13613546,Office Products,5991368,n/a,n/a,n/a,n/a,686024123460,CB435A(M),n/a,n/a,n/a,n/a,n/a,n/a,Innovera,n/a,n/a,Black,n/a,n/a,www.ontimesupplies.com,"""Remanufactured CB435A(M) (35AM) MICR Toner, Black"" Toner by Innovera® IVRB435AM - OnTimeSupplies.com""","""Save money while printing secure checks. Innovera® remanufactured toners will save you money compared to nationally branded cartridges. Manufactured and tested to offer the same quality, performance and page yield. Meets ANSI/ABA and all US and Canadian banking standards for signal strength. The special high adhesion toner formula, designed specifically for your printer, significantly reduces the possibility of costly fees stemming from rejected checks. Additionally, Innovera® MICR toner contains security features that help to virtually eliminate the risk of check fraud. 

This product fits the following machines:

HP LaserJet LaserJet P1002
HP LaserJet LaserJet P1003
HP LaserJet LaserJet P1004
HP LaserJet LaserJet P1005
HP LaserJet LaserJet P1006
+ more

HP LaserJet LaserJet P1009

"" "
7955720,Office Products,5991368,n/a,n/a,n/a,1500,686024123460,CB435A(M),n/a,n/a,n/a,n/a,n/a,1,Innovera,n/a,n/a,Black,n/a,n/a,www.restockit.com,"""Innovera Remanufactured CB435A(M) (35AM) MICR Toner"" "" Innovera Toner Black - IVRB435AM ReStockIt ""","""Save money while printing secure checks. Innovera® remanufactured toners will save you money compared to nationally branded cartridges. Manufactured and tested to offer the same quality, performance and page yield. Meets ANSI/ABA and all US and Canadian banking standards for signal strength. The special high adhesion toner formula, designed specifically for your printer, significantly reduces the possibility of costly fees stemming from rejected checks. Additionally, Innovera® MICR toner contains security features that help to virtually eliminate the risk of check fraud. Device Types: Multifunction Laser Printer; Color(s): Black; Page-Yield: 1500; Supply Type: MICR Toner. Packaging contains 90% post-consumer recycled content, 100% total recycled content.UPC: 686024123460INNER PACKAGING: 1 each.
""@en "
3415402,Office Products,6075793,n/a,File Cabinets,n/a,n/a,042167300302,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Alera,n/a,n/a,n/a,n/a,n/a,www.officefurnituretown.com,"""Alera Valencia Series Box/Box/File Full Pedestal File"" ""File Cabinets - Page 341 | Office Furniture Town""","""Alera Valencia Series Box/Box/File Full Pedestal File"" "
3858683,Office Products,6075793,n/a,n/a,n/a,n/a,042167300302,n/a,n/a,n/a,16,28,22,n/a,Alera,n/a,n/a,Medium Cherry,n/a,n/a,www.restockit.com,"""Alera Valencia Series Box/Box/File Full Pedestal"" 16w x 22d 28h - ALEVA532822MC ReStockIt "" "" Alera Pedestal Medium Cherry","""Valencia Series Full PedestalsNot freestanding. For use under Desk (ALEVA227236MY/ALEVA217236MY), Return (ALEVA234824MY) or Credenza Shell (ALEVA257224MY), all sold separately. Sturdy four-sided drawer construction with separate front panel. Full-extension ball bearing slides on file drawers for easy access. Includes metal waterfall handles. Locking box and file drawers. Legal and letter size filing capacity. Floor standing. 16w x 22d x 28h. Manufacturer's five-year limited warranty. (Cannot ship UPS.)Box/Box/File PedestalMedium Cherry FinishCOLOR: Medium CherryALTERNATE ITEM #: 531375, 729860, 21588658, VA532822MC, B004E2PS8OUPC: 042167300302
""@en "
11857297,Office Products,6075793,n/a,n/a,n/a,n/a,042167300302,n/a,n/a,n/a,15 5/8,28 1/2,20 1/2,n/a,Alera,Drawers lock,n/a,Medium Cherry,"Not freestanding, attaches under worksurface",n/a,www.ontimesupplies.com,"""Alera Valencia B/B/F Full Pedestal, 15 5/8w x 20 1/2d 28 1/2h, Medium Cherry"" Pedestal by Alera® ALEVA532822MC - OnTimeSupplies.com""","""Not freestanding, attaches under worksurface. Sturdy four-sided drawer construction with separate front panel. Full-extension ball bearing slides on file drawer for easy access. Drawers lock for securing contents. Durable 3 mm edge banding protect against bumps and dings. Two fold-away safety keys (included) for a slimmer profile. 
"" "
13654764,Office Products,6541752,n/a,Notebook,n/a,n/a,073333313840,RED31384,Perforated,Pressboard,n/a,n/a,n/a,120,National,n/a,n/a,White,n/a,n/a,www.ontimesupplies.com,"""Three Subject Notebook, College/Margin Rule, 11 x 8 7/8, WE, 120 Sheets"" Notebook by National® RED31384 - OnTimeSupplies.com""","""Front and back pockets on dividers make organizing loose sheets a snap. Xtreme white paper, 97 brightness. Perforated sheets. Pressboard covers. 
"" "
6216177,Office Products,6541752,n/a,n/a,n/a,n/a,073333313840,n/a,Perforated,Pressboard,n/a,n/a,n/a,120,Rediform,n/a,n/a,White,n/a,n/a,www.restockit.com,"""Rediform National Brand Three Subject Notebook"" College/Margin Rule "" Rediform Notebook 11 x 8 7/8 120 Sheets - RED31384 ReStockIt "" WE","""Front and back pockets on dividers make organizing loose sheets a snap. Xtreme white paper, 97 brightness. Perforated sheets. Pressboard covers. Pad Type: Notebook; Sheet Size: 11"" x 8 7/8""; Ruling: College; Number of Sheets per Pad: 120. COLOR: WhiteALTERNATE ITEM #: 449787, B0017DF3EWUPC: 073333313840INNER PACKAGING: 120.
""@en "
13009317,Office Products,6982801,n/a,n/a,n/a,n/a,073333434606,n/a,n/a,marble,n/a,n/a,n/a,80,Rediform,n/a,n/a,White,n/a,Permanently bound,www.restockit.com,"""Rediform National Brand Composition Book"" "" Rediform Book 10 x 7 7/8 Wide/Margin Rule 80 Sheets - RED43460 ReStockIt "" White","""Flexible, black marble cover with 97 brightness Xtreme white paper. Permanently bound sheets. Pad Type: Notebook; Sheet Size: 10"" x 7 7/8""; Ruling: Legal; Number of Sheets per Pad: 80. COLOR: WhiteALTERNATE ITEM #: 250985, B0017YUJ36UPC: 073333434606INNER PACKAGING: 80.
""@en "
14995026,Office Products,6982801,80 Sheets,Composition Book,10,n/a,073333434606,RED43460,n/a,marble,7 7/8,n/a,n/a,n/a,National®,n/a,97 brightness Xtreme white paper,Black,n/a,Permanently bound,www.ontimesupplies.com,"""Composition Book, Wide/Margin Rule, 10 x 7 7/8, White, 80 Sheets"" Book by National® RED43460 - OnTimeSupplies.com""","""Flexible, black marble cover with 97 brightness Xtreme white paper. Permanently bound sheets. 
"" "
11156162,Office Products,7144174,"One Tablet/Packet, 30 Packets/Box",n/a,n/a,n/a,366715510303,LIL51030,n/a,n/a,n/a,n/a,n/a,30,Aleve®,n/a,n/a,n/a,n/a,n/a,www.ontimesupplies.com,"""Naproxin Tablets, 220mg, Refill Pack, One Tablet/Packet, 30 Packets/Box"" Tablets by Aleve® LIL51030 - OnTimeSupplies.com""","""Temporarily relieves minor aches and pains due to minor pain of arthritis, muscular aches, backache, menstrual cramps, headache, toothache and common cold. Also, temporarily reduces fever. Packaged for quick refill of Lil' Drugstore Medicine Dispensers (sold separately) or for other use. 
"" "
1408363,Office Products,7144174,n/a,n/a,n/a,n/a,366715510303,n/a,n/a,n/a,n/a,n/a,n/a,30,Lil Drugstore Products,n/a,n/a,n/a,n/a,n/a,www.restockit.com,"""Lil Drugstore Products Aleve® Single-Dose Refill Pack"" 30 ct - LIL51030 ReStockIt "" "" Lil Pack","""Don't make yourself or your employees struggle through the day feeling ill. Single-dose packets of the most needed medicines will provide everyone with much-needed relief. The medicine is sealed in single-dose packets, which in turn are packaged in a stand-alone sleeve that also efficiently refills a wall dispenser (sold separately). Note that this product cannot be returned. UPC: 366715510303
""@en "
10314180,Office Products,7144174,n/a,n/a,n/a,n/a,366715510303,LIL51030,n/a,n/a,n/a,n/a,n/a,n/a,Lil' Drug Store,n/a,n/a,n/a,n/a,n/a,www.officesupply.com,""" Lil' Drug Store Aleve Caplets ""-US ""Lil' - LIL51030 | OfficeSupply.com""-US",
10414245,Office Products,7374012,n/a,n/a,n/a,n/a,022473392192,GEO39219,n/a,Paper,n/a,n/a,n/a,100,Geographics,n/a,24 lbs.,White,n/a,n/a,www.ontimesupplies.com,"""Design Suite Paper, 24 lbs., Party, 8 1/2 x 11, White, 100/Pack"" Paper by Geographics® GEO39219 - OnTimeSupplies.com""","""Create custom announcements, party invitations, flyers and more using design paper suited to match nearly any occasion. Customize your work for free at iClickNPrint.com, Geographics online design center. Acid- and lignin-free, laser and inkjet compatible. 
"" "
5762806,Office Products,7374012,n/a,Printed Stationery Cards,n/a,n/a,022473392192,n/a,n/a,Paper,n/a,n/a,n/a,n/a,Geographics,n/a,n/a,n/a,n/a,n/a,www.officesupply.com,"""Geographics Party Design Paper""-US ""Shop for Printed Stationery Cards & and More | OfficeSupply.com""-US",
13104245,Office Products,7374012,n/a,n/a,n/a,n/a,022473392192,GEO39219,n/a,Paper,n/a,n/a,n/a,n/a,Geographics,n/a,n/a,n/a,n/a,n/a,www.officesupply.com,""" Geographics Party Design Paper ""-US ""Geographics - GEO39219 | OfficeSupply.com""-US",
9350142,Office Products,7374012,n/a,n/a,n/a,n/a,022473392192,n/a,n/a,Paper,n/a,n/a,n/a,100,Geographics,n/a,24-lb. bond,Party Design,n/a,n/a,www.restockit.com,"""Geographics Party Design Letterhead Paper"" "" Geographics Paper 100 Sheets/Pack - GEO39219 ReStockIt "" 8 1/2 x 11 24 lb. Bond","""Party Design Letterhead Paper, Matching EnvelopesExpress your creativity! Use with laser and inkjet printers, copiers or quick print services. 24-lb. bond. Acid-free.LetterheadMatching envelopes (GEO40820), sold separately.100 Sheets per Pack8-1/2 x 11COLOR: Party DesignALTERNATE ITEM #: 682146, B00006IDX2UPC: 022473392192INNER PACKAGING: 100 Sheet.
""@en "
8038693,Office Products,7632911,n/a,n/a,n/a,3000,635753614114,SASSCXD4725A,n/a,n/a,n/a,n/a,n/a,n/a,Samsung,n/a,n/a,Black,n/a,n/a,www.ontimesupplies.com,"""SCXD4725A Toner, 3000 Page-Yield, Black"" Toner by Samsung SASSCXD4725A - OnTimeSupplies.com""","""Create sharp text and fine lines. Rest easy knowing that every cartridge has passed rigorous testing, making it reliable and dependable. Installs easily and quickly, saving you time and money.

This product fits the following machines:

Samsung SCX Series SCX-4725 ELS
Samsung SCX Series SCX-4725 F
Samsung SCX Series SCX-4725 FN
"" "
4125750,Office Products,7632911,n/a,n/a,n/a,n/a,635753614114,SASSCXD4725A,n/a,n/a,n/a,n/a,n/a,n/a,Samsung,n/a,n/a,Black,n/a,n/a,www.restockit.com,"""Samsung SCX4725A Toner Cartridge"" Black - SASSCXD4725A ReStockIt "" "" Samsung Cartridge","""Create sharp text and fine lines. Rest easy knowing that every cartridge has passed rigorous testing, making it reliable and dependable. Installs easily and quickly, saving you time and money.COLOR: BlackALTERNATE ITEM #: 291550, 680548, 21373096, SCXD4725A, B000MTUQJYUPC: 635753614114
""@en "
14175983,Office Products,8124653,n/a,n/a,n/a,n/a,87547356036,n/a,n/a,High Impact Plastic,n/a,n/a,n/a,n/a,Quartet,n/a,n/a,Black,n/a,n/a,www.ontimesupplies.com,"""High Impact Plastic Laser Pointer, Class 2, Projects 450 ft, Black"" Pointer by Quartet® QRTMP1202Q - OnTimeSupplies.com""","""Pen-style Class 2 laser pointer is ideal for everyday standard use. Designed for small venues, it projects a red dot. It is visible in most room conditions and can be used on any medium. The less powerful, safer Class 2 laser is acceptable in government and education settings. Pointer features high-impact black plastic construction for lasting use. 
"" "
16034524,Office Products,8124653,n/a,n/a,n/a,n/a,87547356036,n/a,n/a,Plastic,n/a,n/a,n/a,n/a,Acco Quartet,n/a,n/a,Black,n/a,n/a,www.restockit.com,"""Acco Quartet MP1202Q Standard Pen Size Plastic Class 2 Laser Pointer"" "" Acco Pointer - QRTMP1202Q ReStockIt ""","""Standard Pen Size Plastic Class 2 Laser Pointer, Projects 150 Yards, Black Move freely around the room. Powerful beam can be seen even in the brightest room. Ideal for highlighting overhead or LCD projections, videos, maps and charts. Lightweight high-impact plastic construction.Class 2 Laser PointerProjects 150 YardsCOLOR: BlackALTERNATE ITEM #: APOMP1202UPC: 718575120206
""@en "
13675409,Office Products,8171230,n/a,n/a,400,n/a,070330505896,n/a,n/a,n/a,1/6,n/a,n/a,4,Bic,n/a,n/a,n/a,n/a,n/a,www.restockit.com,"""Bic Correction Tape"" Non-Refillable "" Bic Tape 4/Pack - BICWOTAPP418 ReStockIt "" 1/6"" x 400""","""Correct mistakes instantly. Dispenser allows for easy, precise corrections. Tear resistant.ALTERNATE ITEM #: 385550UPC: 070330505896INNER PACKAGING: 4 per pack.
""@en "
16413004,Office Products,8171230,n/a,Correction Tape,400,n/a,070330505896,BICWOTAPP418,n/a,film-based,1/6,n/a,n/a,4,BIC,n/a,n/a,n/a,n/a,n/a,www.ontimesupplies.com,"""Wite-Out EZ Correct Correction Tape, Non-Refillable, 1/6"" x 400"", 4/Pack"" Tape by BIC® BICWOTAPP418 - OnTimeSupplies.com""","""Fix mistakes fast! The tape applies dry, so you can write over it instantly. Tear-resistant and film-based for easy and convenient corrections. Clean and easy to use. Translucent body provides visible tape supply. 
"" "
2998341,Office Products,8238423,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,Plastic & Steel,n/a,n/a,n/a,n/a,Vaultz®,Tumbler Lock,n/a,Black,n/a,n/a,www.ontimesupplies.com,"""Plastic & Steel Cash Box w/Tumbler Lock, Black Chrome"" Lock by Vaultz® IDEVZ01002 - OnTimeSupplies.com""","""Keep your valuables safe and secure in this attractive black cash box with a plastic inset tray to organize bills and coins. With plenty of room underneath, the cash box can hold tickets, receipts, checks or other valuables. The smooth chrome handle allows for comfortable carrying and a tumbler lock is available for convenient keyless locking. Rubber feet prevent skidding and scuffing. 
"" "
104874,Office Products,8238423,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Vaultz,Locking,n/a,n/a,n/a,n/a,www.officesupply.com,"""Vaultz Locking Cash Box""-US ""Shop for Storage Handling and More | OfficeSupply.com""-US",
4020088,Office Products,8238423,n/a,n/a,n/a,n/a,71912667001,n/a,n/a,n/a,n/a,n/a,n/a,1,Ideastream,tumbler lock,n/a,"Black, Chrome",n/a,n/a,www.restockit.com,"""Ideastream Cash Box"" F/Bills and Coins "" Ideastream Box 10""x8 3/4""x5"" Black/Chrome - IDEVZ01002 ReStockIt ""","""Cash box features include a plastic inset tray to organize bills and coins, with plenty of room underneath for tickets, receipts, checks or other valuables. Smooth chrome handle for comfortable carrying and a tumbler lock for convenient keyless locking. Side key-hole accommodates the Kensington laptop security cable (not included). Rubber feet prevents skidding and scuffing.COLOR: Black, ChromeALTERNATE ITEM #: 856488, 563281, 20238681, B00063BJ6UUPC: 826030010020INNER PACKAGING: 1 each.
""@en "
1420239,Office Products,8361276,n/a,Desk Accessories & Workspace Organizers,"22""",n/a,040983400039,HOD40003,n/a,recycled paper,"17""",n/a,n/a,50,House of Doolittle,n/a,n/a,White,n/a,n/a,www.officeoutletexpress.com,"""House of Doolittle Doodle Pad Refillable, 50 White Sheets, Brown Holder, 22 x 17 Inch (HOD40003)""-US ""Desk Accessories & Workspace Organizers - Page 171 | Office Outlet Express""-US","""Since 1919, House of Doolittle has manufactured quality dated products made in the United States that help you be more productive during your daily planning activities. In 1988 we made the commitment to produce all of our products using recycled paper and materials. Part of our environmentally responsible collection is this compact size Doodle Pad for the desk top. Great for quickly jotting down important reminders, notes and ideas on recycled paper so thoughts don't escape and important tasks get done.  The refillable holder has strong brown leatherette reinforced corners keep pages in place and protected.  This doodle desk pad is perfect for any office desk, teacher's desk, student's desk or any other environment. Other products from House of Doolittle include desk pad calendars, wall calendars, lesson planners, class record books, assignment books, monthly appointment planners and weekly appointment planners. Go green with House of Doolittle products, as we use 100% recycled paper containing 100% post-consumer waste with soy-based inks. All of our products are manufactured in the USA and are FSC Certified. Since 1989 House of Doolittle has donated 5% of its profits to organizations that are working to create a more sustainable environment.""@en-US "
5946018,Office Products,8361276,n/a,n/a,n/a,n/a,040983400039,HOD40003,Unruled,Recycled,n/a,n/a,n/a,50,House of Doolittle™,n/a,n/a,Brown,n/a,Refillable,www.ontimesupplies.com,"""100% Recycled Doodle Desk Pad, Unruled, 50 Sheets, Refillable, 22 x 17, Brown"" Pad by House of Doolittle™ HOD40003 - OnTimeSupplies.com""","""Guiltless doodling on recycled paper! Great for quickly jotting down important reminders, notes and ideas so thoughts don't escape and important tasks get done. Helps protect your desk surface against scratches, marks and stains. Padded corners for added durability. Made entirely of recycled materials. 
"" "
2956990,Office Products,8361276,n/a,Doodle Desk Pad,n/a,n/a,040983400039,HOD40003,Unruled,100% Recycled,"22""",n/a,"17""",50,House Of Doolittle,n/a,n/a,White,n/a,n/a,www.restockit.com,"""House Of Doolittle 100% Recycled Doodle Desk Pad"" "" House Pad Refillable 50 Sheets Unruled 22 x 17 Brown - HOD40003 ReStockIt ""","""This item is excluded from discount offers. For large quantity orders, please contact our Sales Team at 800.680.0859.Guiltless doodling on recycled paper! Great for quickly jotting down important reminders, notes and ideas so thoughts don't escape and important tasks get done. Helps protect your desk surface against scratches, marks and stains. Padded corners for added durability. Width: 22""; Depth: 17""; Paper Color(s): White; Base Color: Brown. Packaging contains 100% post-consumer recycled content, 100% total recycled content.COLOR: WhiteALTERNATE ITEM #: 235500, 513920, B00160251UUPC: 040983400039INNER PACKAGING: 50 per roll.
""@en "
11419037,Office Products,8361276,50 White Sheets,Desk Accessories & Workspace Organizers,n/a,n/a,040983400039,HOD40003,n/a,100% recycled paper,n/a,n/a,n/a,n/a,House of Doolittle,n/a,n/a,Brown,n/a,n/a,www.officesuppliesauthority.com,"""House of Doolittle Doodle Pad Refillable, 50 White Sheets, Brown Holder, 22 x 17 Inch (HOD40003)"" ""Desk Accessories & Workspace Organizers - Page 1391 | Office Supplies Authority""","""Since 1919, House of Doolittle has manufactured quality dated products made in the United States that help you be more productive during your daily planning activities. In 1988 we made the commitment to produce all of our products using recycled paper and materials. Part of our environmentally responsible collection is this compact size Doodle Pad for the desk top. Great for quickly jotting down important reminders, notes and ideas on recycled paper so thoughts don't escape and important tasks get done.  The refillable holder has strong brown leatherette reinforced corners keep pages in place and protected.  This doodle desk pad is perfect for any office desk, teacher's desk, student's desk or any other environment. Other products from House of Doolittle include desk pad calendars, wall calendars, lesson planners, class record books, assignment books, monthly appointment planners and weekly appointment planners. Go green with House of Doolittle products, as we use 100% recycled paper containing 100% post-consumer waste with soy-based inks. All of our products are manufactured in the USA and are FSC Certified. Since 1989 House of Doolittle has donated 5% of its profits to organizations that are working to create a more sustainable environment."" "
6701855,Office Products,8361276,n/a,Doodle Pad,22,n/a,040983400039,HOD40003,n/a,100% post-consumer recycled,17,n/a,n/a,50,House of Doolittle,n/a,n/a,Brown,n/a,n/a,www.greenlinepaper.com,"""HOD40003 Doodle Pad""-US","""
	HOD40003 Doodle Pad - Brown padded corners from House of Doolittle

	
		Size 22""x17""
	
		50 white sheets per pad
	
		Brown padded corners
	
		Refillable holder
	
		100% post-consumer recycled

""@en-US "
